Filename,Species,Plant,TleafRounded,Obs,Photo,Ci,CO2R,PAR,PARRounded,Cond,VPD,Flow
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,21,14.577257285120762,265.67474703246745,402.87887573242193,500.5275268554687,500,0.2166925160974636,1.8681594884431103,500.6399536132813
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,22,14.600167426026472,154.73790322561084,303.3337097167969,501.0755920410156,500,0.1891083923315016,1.8396403393449,500.6390380859375
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,23,13.82560163291908,68.71910208622171,203.9060211181641,499.8248901367187,500,0.19236524275083208,1.848705474210874,500.63958740234375
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,24,9.792973247141488,17.46306464711448,104.7424087524414,500.1121826171875,500,0.2101892160520701,1.874394297172228,500.63665771484375
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,25,6.143890522082843,6.340019227383472,55.193397521972656,500.1047668457031,500,0.2385257565832541,1.9097938326940491,500.640380859375
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,26,5.555264503701645,4.856072754455029,44.91604995727539,499.8533325195313,500,0.267044940410671,1.9456301935159137,500.6340637207031
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,27,4.735495295964683,3.078683811470895,34.84739303588867,499.3431701660156,500,0.2903584269934682,1.9733290668798145,500.6246337890625
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,28,3.5413324668061956,2.2298768011655374,24.72086524963379,498.6306762695313,500,0.3099516035339661,1.996480962049696,500.6233215332031
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,29,2.193246875049288,0.9071572432333519,14.21083164215088,500.0093688964844,500,0.3270136417928764,2.0149216589142744,500.63616943359375
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,30,14.786479349394437,299.66286298159577,402.5604553222656,499.1289978027344,500,0.323165829301425,2.01170103375474,500.6336975097656
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,31,2.250325118496117,360.3861238576262,402.5484924316406,99.06694793701172,100,0.1549446285965513,1.8184635079193392,500.62796020507807
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,32,2.0023091939230255,262.90534994321365,302.84161376953125,99.17430114746094,100,0.12572991745314552,1.776338041802883,500.6242980957031
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,33,1.9812464699083905,166.48173102545366,203.67686462402344,99.19035339355469,100,0.11730403880105858,1.7630631145069056,500.6177978515625
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,34,1.8659209744947935,75.43840612775647,104.7878875732422,99.2605972290039,100,0.12719021788099877,1.7765170176402023,500.6216125488282
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,35,1.6718329580469786,33.661946751508935,55.25354766845703,99.236114501953125,100,0.14917734069361469,1.806085647698259,500.62298583984375
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,36,1.6866084608017489,25.67067401281437,44.95499801635742,99.2463150024414,100,0.1684769110788999,1.8307981901234307,500.6238708496094
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,37,1.5766686624031503,18.126747639013132,34.89225769042969,99.28291320800781,100,0.18024632407375743,1.845672134741704,500.6276550292969
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,38,1.402016050611394,10.734845897187077,24.798095703125,99.25940704345702,100,0.18925667636086685,1.8563766703758304,500.6217041015625
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,39,0.9569360155047721,5.186519298306379,14.27322006225586,99.2296371459961,100,0.1993251641321361,1.8690177722437364,500.6244201660156
2022-02-11 AL cistoides CstarB_ leaf area.xlsx,cistoides,B,30,40,1.9742601224520535,365.564969501264,403.04730224609375,99.2314453125,100,0.16824668614189248,1.827621079732431,500.6326293945313
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,1,23.280484940605533,210.1503686168323,402.9291076660156,1799.6539306640625,1800,0.2486118028245452,2.010130503407272,500.620361328125
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,2,22.309562635905383,125.13908002274276,303.13409423828125,1798.9317626953125,1800,0.254696658062399,2.016738153007609,500.62017822265625
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,3,19.38019381558147,64.68246630159501,203.8903045654297,1799.581298828125,1800,0.28568824362348955,2.0543907024667716,500.6256713867187
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,4,12.310357404184758,24.711800997739104,104.92369079589844,1799.329833984375,1800,0.31982276568947976,2.096590571222652,500.6166687011718
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,5,7.120161750422251,12.201724388616364,55.395408630371094,1799.08984375,1800,0.3496731773132002,2.1300898411003875,500.6188049316406
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,6,6.066493850202729,10.220936849018496,45.135772705078125,1799.281494140625,1800,0.374428674109385,2.1550220263797093,500.6320495605469
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,7,4.847676130962951,8.136806335288892,35.022220611572266,1799.7176513671875,1800,0.3932762200351572,2.1747245916665268,500.6100769042969
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,8,3.562963652497868,5.801143618574784,24.969648361206055,1799.8743896484375,1800,0.4094734054515886,2.1914744188738986,500.6325378417969
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,9,2.0926060436310907,3.41511166202733,14.404378890991213,1800.2647705078125,1800,0.423121794675334,2.2039730316374917,500.6395263671875
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,10,22.808548508985155,274.3296900259627,402.9588623046875,1800.794189453125,1800,0.42798770057966634,2.2053205107956018,500.6395568847656
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,11,15.973298525315483,285.06859918665157,402.99652099609375,1000.2911376953124,1000,0.3092918454345197,2.061719373787986,500.6287231445313
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,12,15.851441943940465,187.33430949660288,303.3704833984375,1000.4181518554688,1000,0.2983343582911585,2.0444809282383067,500.6394348144531
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,13,15.285747436341891,97.4134196205554,204.3405914306641,1000.376220703125,1000,0.30323032150529955,2.0477320289034977,500.6467590332031
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,14,11.563309846567568,29.36928210996189,105.17103576660156,1000.4722900390624,1000,0.31935000763823684,2.064788865681403,500.6355895996094
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,15,7.101853049508544,11.301415800869185,55.57916641235352,1000.3084716796876,1000,0.3377434121915802,2.083732605112018,500.62603759765625
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,16,5.968408082690986,9.445698573809054,45.3013801574707,1000.1714477539062,1000,0.35430896975231885,2.100136663213663,500.638427734375
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,17,4.88744176992701,6.751106823959576,35.22901153564453,1000.0426025390624,1000,0.36799193346131687,2.111415905450849,500.6383666992187
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,18,3.619754266770526,4.5543306510685735,25.11274147033691,1000.0409545898438,1000,0.38008287702020194,2.1199475105859165,500.64501953125
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,19,2.112220961970752,2.836904729949135,14.580622673034668,999.5742797851564,1000,0.39127118804355826,2.1279077326875995,500.637939453125
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,20,16.067736597550653,302.2304233841302,403.1813049316406,999.01318359375,1000,0.3939095946239812,2.125070888618764,500.6329040527344
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,21,8.806808832577415,325.70125251327033,403.0485534667969,500.0153198242187,500,0.280446684824698,1.9657745431709048,500.6454162597656
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,22,8.570538586275674,227.94173848315089,303.3973083496094,500.125,500,0.2596621011341899,1.9327338479123863,500.6477966308594
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,23,8.370249013960366,133.49331139607344,204.4413604736328,500.1475524902344,500,0.2539823965134723,1.9203722507258352,500.6330871582031
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,24,7.678641696567973,45.44585478146917,105.20647430419922,500.1092224121094,500,0.2640702126575394,1.9294627275561216,500.6440734863282
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,25,5.486210321594083,15.81087050194314,55.59756851196289,499.9728088378906,500,0.2820213711333086,1.9487979873816368,500.64837646484375
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,26,4.968673268987862,11.166151688072144,45.334571838378906,499.8809509277344,500,0.29991596545956706,1.9668988110697685,500.6329040527344
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,27,4.153957376233096,7.893056738957487,35.22667694091797,499.657958984375,500,0.3162522386965036,1.9855821821152204,500.6428527832031
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,28,3.115857000343651,5.3186180193907076,25.117855072021484,499.6593933105469,500,0.3301138761825935,1.9994894544870767,500.6409912109375
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,29,1.874650676540643,2.988304252397749,14.552708625793455,499.5372924804687,500,0.34256937935715065,2.009826488753781,500.6448974609375
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,30,8.859225628833611,334.2404929732276,403.12594604492193,499.6019592285156,500,0.34138272226213817,2.0029403928398097,500.64794921875
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,31,0.7738466186718049,378.37069851406005,402.9811096191406,100.22518920898438,100,0.21077887119033836,1.8101586408503063,500.640380859375
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,32,0.5647593574329524,284.14004829670466,303.3611145019531,100.23271942138672,100,0.18176856457378732,1.7582282143589691,500.6248474121094
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,33,0.5125005582612686,189.76036905284215,204.4984130859375,100.3784637451172,100,0.16277291798523055,1.7157547004905065,500.6306762695313
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,34,0.4458096710089499,95.55186419560566,105.27684783935548,100.30349731445312,100,0.1583156247066474,1.7045009202969668,500.6356506347656
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,35,0.427401775680981,48.620662583896326,55.68195724487305,100.28829193115234,100,0.16722417809277884,1.7165408503027575,500.6339111328125
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,36,0.4307594148983401,39.04915274211773,45.36856460571289,100.30168914794922,100,0.18104739011029983,1.7356552395097973,500.6350402832031
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,37,0.49331878885792857,29.109534619763565,35.312564849853516,100.29729461669922,100,0.19369255413737585,1.7523098580642544,500.6419982910156
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,38,0.42726177373294577,20.247296665420865,25.185617446899418,100.29871368408205,100,0.204879304359075,1.7657569134228688,500.6310424804687
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,39,0.21712185857099683,12.116251980840724,14.624493598937988,100.27568817138672,100,0.21567957321757183,1.7785270905726211,500.6326599121094
2022-02-11 AL cistoides CstarD_ leaf area.xlsx,cistoides,D,30,40,0.35907319168255913,381.0441913729032,402.9811706542969,100.2877960205078,100,0.18101725091632037,1.7144384394080117,500.6251220703125
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,1,15.657572342891022,199.5189043107976,403.8577270507813,1500.8939208984375,1500,0.14235053090290467,1.6254387594735744,500.622802734375
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,2,3.6668846603513128,87.25437556097616,129.9635772705078,1500.901123046875,1500,0.1706836460132137,1.657059770809021,500.6373291015625
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,3,2.836708993512308,77.67769332806846,105.29689025878906,1501.0328369140625,1500,0.21726449885108784,1.7072317959798966,500.6246337890625
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,4,2.6330542576806524,72.96270506672174,95.49559783935547,1500.7958984375,1500,0.25809795103635713,1.7505128889258197,500.6291198730469
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,5,2.219687417059495,68.13562587744148,85.538543701171875,1500.671875,1500,0.29758990921751455,1.7883606684149127,500.6422424316406
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,6,1.613515854837691,63.53629613106636,75.82767486572266,1500.8023681640625,1500,0.3338111846642634,1.8208244342807736,500.6280517578125
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,7,0.9593475840985839,58.059642109565154,65.805633544921875,1501.220947265625,1500,0.3686355417654571,1.8506810332357415,500.6325988769531
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,8,18.57099920861609,279.9507279529327,403.2001953125,1501.0716552734375,1500,0.3281139138950454,1.8070018843982687,500.6354370117187
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,9,9.190623046924241,270.19517949264014,403.1492614746094,450.7237243652344,450,0.13513653535186423,1.5598918075234542,500.6271057128906
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,10,2.4422262430511297,95.63343331229181,129.9282684326172,450.7137756347656,450,0.14562112270346164,1.5706063796533272,500.6302490234375
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,11,1.870296895045377,82.5272156332622,105.27449035644533,450.769775390625,450,0.17902217308358018,1.6115643326077551,500.6394653320313
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,12,1.636703587679943,77.84152945781781,95.49108123779298,450.826904296875,450,0.2147810029273132,1.6534479577491583,500.6251220703125
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,13,1.292396267080524,72.50532129034704,85.54308319091797,450.9001770019531,450,0.24972359314422243,1.6913566029802314,500.6408996582031
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,14,0.8758635866952349,66.87393878528322,75.87786102294922,450.8757934570313,450,0.28144658904900205,1.7265561976370372,500.6407775878906
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,15,0.4488570087167876,60.30184382603673,65.83856201171875,450.9407043457031,450,0.313326226055316,1.7603301768271191,500.63677978515625
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,16,11.699662190945713,312.05008357625167,402.7254638671875,450.9486389160156,450,0.2937378401538732,1.728232979898341,500.6166687011718
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,17,8.749091632898974,292.76048695330866,402.7057495117187,350.0715026855469,350,0.16332157332768446,1.559331432935316,500.6443786621094
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,18,2.3646264414110902,100.65067940857122,129.95230102539062,350.169677734375,350,0.17376346325976383,1.5704216885171265,500.6407775878906
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,19,1.72632652562965,86.21319251895996,105.53507232666016,350.27215576171875,350,0.20767917501383257,1.6119185743123452,500.6334533691406
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,20,1.5134589338055082,80.17236410809879,95.50724792480469,350.47882080078125,350,0.24339295847549533,1.6484471072906162,500.62841796875
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,21,1.2321062890804364,73.70043462661528,85.62007904052734,350.5311279296875,350,0.2764407305606309,1.6886740763065464,500.640869140625
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,22,0.8668241448979742,67.31212288245774,75.903228759765625,350.66717529296875,350,0.3070284781983381,1.7209850927750086,500.6349487304687
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,23,0.3140785425103335,61.20661663396189,65.857177734375,350.7578125,350,0.33926810015335296,1.7533936402835388,500.645263671875
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,24,10.114318586183767,324.6436014212973,402.7071228027344,350.714111328125,350,0.31151834290393965,1.7157421576938068,500.6280212402344
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,25,6.657140438680336,306.8441327000623,402.544677734375,251.08917236328125,250,0.14681755194653556,1.4974973923658836,500.63421630859375
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,26,1.7337172028373673,104.31614432618112,130.0526885986328,251.1024932861328,250,0.1497982123768084,1.4979760272125713,500.6348876953125
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,27,1.4222480096853307,86.69304375219518,105.37318420410156,251.193115234375,250,0.17685724546118234,1.5264987579955704,500.6232299804687
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,28,1.1775281343070354,81.28425327279479,95.5690689086914,251.23025512695312,250,0.208836094523192,1.5677397870787535,500.64117431640625
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,29,0.8792462511400572,75.11977818984487,85.62513732910156,251.2652130126953,250,0.23532695205580467,1.590803067500361,500.62945556640625
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,30,0.5441428903730336,68.69074130874459,75.89041900634764,251.31802368164065,250,0.26147632659376363,1.6219372301147814,500.6302795410156
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,31,0.15579291775109294,61.857772186574415,65.82598114013672,251.28453063964844,250,0.2882617912814265,1.6495266859712137,500.6313781738282
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,32,7.6052551772482175,329.26494770978564,402.89749145507807,251.25001525878903,250,0.24722398931094736,1.595744057651442,500.6345825195313
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,33,3.8919244448279895,311.14883869821784,403.1706848144531,151.052734375,150,0.08769635696290069,1.353335433619257,500.6284484863282
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,34,0.7410927685582656,110.54822892645753,130.13389587402344,151.00640869140625,150,0.09099557617692931,1.3536717209031486,500.6246643066406
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,35,0.5878180293520692,92.09785957328803,105.414794921875,151.04653930664062,150,0.117267359471181,1.3868081333053417,500.62887573242193
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,36,0.3989645749750914,86.45531436123618,95.58247375488281,151.0277862548828,150,0.1451755417101976,1.4220757223065594,500.6342468261718
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,37,0.26044171135630906,78.99288539494394,85.6341094970703,151.03025817871094,150,0.16875677428194696,1.4494070386836393,500.6332702636718
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,38,-0.011203504838669836,72.4681785172979,75.91254425048828,151.0125732421875,150,0.1910806825530565,1.4758067504981955,500.6444091796875
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,39,-0.2031048296631283,64.5243763395553,65.88885498046875,151.03115844726562,150,0.21115111823741917,1.4950241927659518,500.6270446777344
2022-02-14 AL platypterus Cstar1_ leaf area.xlsx,platypterus,1,30,40,4.552078882791946,334.38477710524614,402.6702880859375,151.0255889892578,150,0.1578966519982245,1.415257829129405,500.6271362304687
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,1,20.941013550582525,228.17441004697503,403.07659912109375,1500.1187744140625,1500,0.24320523429258983,1.482391199456906,500.61968994140625
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,2,4.555530956994272,91.11955039214664,130.1032257080078,1500.42333984375,1500,0.2525176832212301,1.4882806881567812,500.61126708984375
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,3,3.197411187478702,79.57093698352348,105.54681396484376,1499.624755859375,1500,0.2813751232721108,1.5181723117445944,500.6198120117187
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,4,2.683633020471246,74.75569158915448,95.463043212890625,1498.9049072265625,1500,0.310770793453836,1.5491632814465266,500.6303405761718
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,5,1.9196953568143245,70.59760886119449,85.51152801513672,1499.0616455078125,1500,0.33541885857945075,1.5732920398931307,500.6177062988282
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,6,1.13550483122701,66.08540123039022,75.745208740234375,1500.584716796875,1500,0.35813173664100106,1.5922110177594004,500.2237854003906
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,7,0.3940938964353828,60.63759191184501,65.77120208740234,1500.616455078125,1500,0.3796666535921149,1.6157388527366563,499.7388610839844
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,8,22.585536812200928,260.634176953625,401.9949645996094,1501.1231689453125,1500,0.35581501162319046,1.5838723969273998,499.7497253417969
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,9,9.854967614139378,270.6503631439554,402.18121337890625,450.60504150390625,450,0.15181577259535997,1.260236194372832,499.7553405761718
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,10,2.2394288416410912,98.95513801162436,129.75161743164062,450.5771484375,450,0.15885983921542046,1.262429134142956,499.768310546875
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,11,1.651835184320638,84.28581204306607,105.29961395263672,449.78121948242193,450,0.18312048244832588,1.2912921716417114,499.7620849609375
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,12,1.3442057904287434,78.79275239467825,95.32341003417967,449.53509521484375,450,0.2010966606795856,1.3083636905848688,499.74905395507807
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,13,0.9732109221918296,73.18846698974507,85.40264892578125,449.9826965332031,450,0.2171454793514922,1.3225768002644982,499.745361328125
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,14,0.605367781419453,67.3227750478736,75.70680236816406,449.79388427734375,450,0.23492124053471117,1.3395086791498467,499.75198364257807
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,15,-0.015732973002900864,62.55693473195001,65.69445037841797,449.8087463378906,450,0.25383221591882543,1.3575696056959714,499.7503356933594
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,16,10.937372695036554,301.46723241041445,402.1235046386718,450.3840026855469,450,0.24589898704442573,1.3398212862465295,499.7633972167969
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,17,8.227858266721233,297.71191002618747,402.20208740234375,351.1984558105469,350,0.1701456455866987,1.1904122104151758,499.7546081542969
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,18,1.8457087396069076,105.15372665204704,129.7448272705078,350.21905517578125,350,0.17951141659314152,1.1954532342070596,499.7516784667969
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,19,1.291953043110841,88.66124041230499,105.3227310180664,350.325927734375,350,0.2022315139085361,1.220426026825764,499.7596130371094
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,20,1.0721934159483422,82.12695465868039,95.53147888183594,350.4621276855469,350,0.2243457716122064,1.243533161962936,499.7564697265625
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,21,0.6355286003524458,76.35592478478954,85.39232635498047,350.9767150878906,350,0.24498493158121865,1.265030041020487,499.7510681152344
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,22,0.2580832932701291,70.0793090900017,75.71944427490233,349.8594970703125,350,0.2633178386541159,1.281566497513806,499.74221801757807
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,23,-0.17900587481842983,63.507966464343255,65.68760681152344,350.1018371582031,350,0.282122602409465,1.3002693695072884,499.7578125
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,24,6.8851993603382144,334.3806965539279,401.90621948242193,350.5379638671875,350,0.2695269846407763,1.2736474644129627,499.7623596191406
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,25,4.029706774683823,338.952124725485,402.0712890625,249.9776306152344,250,0.16757325955924351,1.0784804708868032,499.73733520507807
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,26,0.48828899317445856,117.65091811960345,129.6740264892578,250.1301116943359,250,0.16692142377623825,1.0656227856228653,499.7413940429687
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,27,0.15715739328752185,97.91655245081456,105.05044555664062,250.1886444091797,250,0.18129343799957745,1.0777502034117787,499.7581481933594
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,28,-0.015052509506556929,90.34594525092233,95.29353332519531,250.21620178222656,250,0.19676306237048188,1.0912063415435551,499.7457885742187
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,29,-0.2557470049396565,82.9938359829154,85.364837646484375,250.1802215576172,250,0.20806401021564744,1.0976026913843089,499.7403564453125
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,30,-0.4646240620203941,75.4260970236086,75.6765365600586,250.19866943359375,250,0.21881776952590629,1.1034419518197829,499.7448120117187
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,31,-0.7026359342265619,67.62663740659205,65.66387939453125,250.2381134033203,250,0.23056767707925857,1.110664517284953,499.75927734375
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,32,4.097750420032387,346.4952576566588,401.89508056640625,250.21450805664065,250,0.2144838304296655,1.0717838623888674,499.7521057128906
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,33,1.586524649136947,354.19548445891127,401.88287353515625,149.8974151611328,150,0.10434629155923517,0.83829789027058,499.7442626953125
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,34,-0.2845504457600949,127.01601808320078,129.80520629882812,149.91668701171875,150,0.10553201177992622,0.83048315027864,499.7524719238282
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,35,-0.4847039176450681,106.07480029329612,105.14452362060548,149.92774963378906,150,0.11951468989914572,0.8475194132365941,499.7456970214844
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,36,-0.5762342688721055,97.440202635718,95.366180419921875,149.9146728515625,150,0.13186454827493613,0.8610903496671743,499.7447509765625
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,37,-0.7090922365227503,89.15234091723207,85.42671203613281,149.9303436279297,150,0.1422918622698627,0.871123092214577,499.7530212402344
2022-02-14 AL platypterus Cstar2_ leaf area.xlsx,platypterus,2,30,38,-0.7838447673143076,80.33056579918231,75.712982177734375,149.9623260498047,150,0.15172160905107196,0.8803969548013412,499.7364196777344
